"У Вас есть один пропущенный вызов 06.09.2016 в 19:59."	0
"С ребёнком всё хорошо."	1
"КУДАПОЙДЕМ"	0
"Не переживай у нас всё хорошо. "	1
"Я обвинять???тебе скинуть разговор послушать ???"	2
"нет в мысках"	0
"Да Сереженька я буду спатки)"	1
"Когда ты позвонишь, зай ,что опять за игнор."	1
"Спасибо "	1
"Ваша просьба перезвонить получена . Возьмите «Доверительный платеж», набрав *141# и мы временно пополним Ваш счет, чтобы Вы оставались на связи. Чтобы узнать сумму и стоимость услуги, наберите *141*7#.  Вы также можете пополнить баланс с банковской карты без комиссии на oplata.beeline.ru."	0
"Глушитель отдельно продадите от цф мото лидер?"	0
"Ты приедешь за мной?"	0
"Доставлено. Наберите 00079636723027 для вызова за счет абонента."	0
"Никак не получается равновесие душевное восстановить.лева ревнует страшно. Достает бесконечно.силы мои на исходе! Аглаю за попу укусил..."	2
"Пропущенных вызовов: 2 от абонента +79508002194. Время последнего вызова 17:05 01.04.2015"	0
"Мы вышли"	0
"Почему не написал вчера?"	2
"Хотя раз-два в неделю бухать стабильно тоже не айс.... Но каждые выходные такая фигня...."	1
"‎Установите WhatsApp на свой смартфон. Скачайте приложение сегодня с https://whatsapp.com/dl/"	0
"С днем рожденья!"	1
"Не все, я с ребенком с Анькиным)))"	1
"Привет. Точно не знаю. Если и тренируются, то на улице "	0
"Ната все ок, нужен скан подписанного с твоей стороны договора и протокола и я могу отгружать уже на Рубин"	1
